20150601,1040,Mon,109354,109401,109353,109380,24,46,54,26,109370,109367,-3,0,23.8537,47.7074,0,-1,-1
20150601,1045,Mon,109380,109389,109346,109380,26,-12,-7,0,109376,109373,-3,-2,12.3693,24.7386,0,-1,-1
20150601,1050,Mon,109380,109424,109361,109415,0,35,15,35,109402,109394,-8,-6,16.6633,33.3267,0,-1,-1
20150601,1055,Mon,109408,109426,109392,109413,28,2,31,-2,109409,109403,-6,-6,16.052,32.104,0,-1,-1
20150601,1100,Mon,109418,109446,109409,109446,10,20,17,33,109433,109424,-9,-8,15.1217,30.2435,0,-1,-1
20150601,1105,Mon,109446,109456,109434,109441,28,10,25,-5,109438,109432,-6,-7,14.5831,29.1662,0,-1,-1
20150601,1110,Mon,109441,109443,109398,109403,-5,-13,-36,-38,109414,109417,3,-1,23.1876,46.3753,0,-1,-1
20150601,1115,Mon,109403,109443,109402,109431,-38,0,4,28,109425,109424,-1,-1,16.1142,32.2284,0,-1,-1
20150601,1120,Mon,109431,109488,109431,109474,28,45,29,43,109457,109449,-8,-6,31.9635,63.927,0,-1,-1
20150601,1125,Mon,109474,109497,109464,109494,43,9,33,20,109481,109471,-10,-9,26.6958,53.3916,0,-1,-1
20150601,1130,Mon,109493,109505,109480,109496,19,8,16,2,109491,109483,-8,-9,11.1206,22.2411,0,-1,-1
20150601,1135,Mon,109496,109501,109470,109470,3,-4,-10,-26,109477,109476,-1,-4,15.9164,31.8329,0,-1,-1
20150601,1140,Mon,109470,109524,109455,109513,-26,23,-15,43,109501,109494,-7,-6,17.7106,35.4213,0,-1,-1
20150601,1145,Mon,109513,109537,109505,109511,43,13,50,-2,109507,109502,-5,-6,20.2155,40.431,0,-1,-1
20150601,1150,Mon,109511,109535,109507,109521,-2,-2,2,10,109516,109511,-5,-6,5.8878,11.7757,0,-1,-1
20150601,1155,Mon,109521,109522,109499,109505,10,-13,-8,-16,109508,109508,0,-2,7.8951,15.7903,0,-1,-1
20150601,1200,Mon,109505,109514,109491,109500,-16,-8,-8,-5,109502,109504,2,0,10.0995,20.199,0,-1,-1
20150601,1205,Mon,109500,109517,109495,109515,-5,3,4,15,109510,109509,-1,-1,6.6583,13.3167,0,-1,-1
20150601,1210,Mon,109516,109533,109494,109521,16,16,-1,6,109517,109515,-2,-2,9.3274,18.6548,0,-1,-1
20150601,1215,Mon,109521,109533,109512,109528,5,0,18,7,109524,109521,-3,-3,5.3229,10.6458,0,-1,-1
20150601,1220,Mon,109529,109544,109522,109537,8,11,10,9,109532,109529,-3,-3,6.5574,13.1149,0,-1,-1
20150601,1225,Mon,109537,109557,109519,109521,8,13,-3,-16,109524,109525,1,-1,7.5056,15.0111,0,-1,-1
20150601,1230,Mon,109521,109532,109517,109520,-16,-25,-2,-1,109521,109522,1,0,8.756,17.5119,0,-1,-1
20150601,1235,Mon,109520,109541,109515,109520,-1,9,-2,0,109520,109521,1,0,0.8165,1.633,0,-1,-1
20150601,1240,Mon,109520,109529,109498,109519,0,-12,-17,-1,109519,109520,1,0,0.5774,1.1547,0,-1,-1
20150601,1245,Mon,109519,109532,109495,109502,-1,3,-3,-17,109507,109511,4,2,8.6795,17.359,0,-1,-1
20150601,1250,Mon,109502,109510,109476,109505,-17,-22,-19,3,109505,109508,3,2,7.4386,14.8773,0,-1,-1
20150601,1255,Mon,109505,109511,109495,109500,3,1,19,-5,109501,109504,3,2,2.6458,5.2915,0,-1,-1
20150601,1300,Mon,109500,109515,109490,109500,-5,4,-5,0,109500,109502,2,2,2.3805,4.761,0,-1,-1
20150601,1305,Mon,109502,109546,109502,109535,2,31,12,35,109523,109518,-5,-3,17.673,35.3459,0,-1,-1
20150601,1310,Mon,109535,109556,109533,109552,33,10,31,17,109542,109535,-7,-6,22.4648,44.9296,0,-1,-1
20150601,1315,Mon,109552,109644,109551,109627,17,88,18,75,109598,109581,-17,-14,41.1218,82.2435,0,-1,-1
20150601,1320,Mon,109627,109634,109579,109591,75,-10,28,-36,109593,109586,-7,-10,30.8869,61.7738,0,-1,-1
20150601,1325,Mon,109591,109609,109584,109592,-36,-25,5,1,109592,109589,-3,-6,22.0378,44.0757,0,-1,-1
20150601,1330,Mon,109592,109649,109583,109631,1,40,-1,39,109618,109610,-8,-8,19.3735,38.747,0,-1,-1
20150601,1335,Mon,109631,109635,109610,109623,39,-14,27,-8,109621,109616,-5,-6,16.8325,33.665,0,-1,-1
20150601,1340,Mon,109623,109631,109583,109583,-8,-4,-27,-40,109595,109599,4,0,24.873,49.746,0,-1,-1
20150601,1345,Mon,109583,109609,109571,109601,-40,-22,-12,18,109599,109600,1,0,16.5227,33.0454,0,-1,-1
20150601,1350,Mon,109600,109632,109596,109621,17,23,25,20,109613,109610,-3,-2,17.6163,35.2326,0,-1,-1
20150601,1355,Mon,109621,109621,109594,109597,21,-11,-2,-24,109602,109603,1,0,11.0151,22.0303,0,-1,-1
20150601,1400,Mon,109597,109638,109592,109630,-24,17,-2,33,109620,109616,-4,-3,13.9284,27.8568,0,-1,-1
20150601,1405,Mon,109630,109649,109594,109625,33,11,2,-5,109623,109620,-3,-3,14.7648,29.5296,0,-1,-1
20150601,1410,Mon,109624,109632,109597,109602,-6,-17,3,-23,109609,109611,2,0,14.5831,29.1662,0,-1,-1
20150601,1415,Mon,109602,109644,109599,109636,-22,12,2,34,109627,109623,-4,-3,14.3062,28.6124,0,-1,-1
20150601,1420,Mon,109636,109679,109631,109642,34,35,32,6,109637,109632,-5,-5,18.4029,36.8058,0,-1,-1
20150601,1425,Mon,109643,109643,109594,109613,7,-36,-37,-29,109621,109622,1,-1,15.0222,30.0444,0,-1,-1
20150601,1430,Mon,109614,109625,109560,109563,-29,-18,-34,-50,109582,109592,10,6,35.5059,71.0117,0,-1,-1
20150601,1435,Mon,109563,109573,109540,109565,-51,-52,-20,2,109570,109578,8,7,23.2307,46.4615,0,-1,-1
20150601,1440,Mon,109565,109565,109519,109542,2,-8,-21,-23,109551,109560,9,8,10.924,21.848,0,-1,-1
20150601,1445,Mon,109542,109598,109530,109563,-23,33,11,21,109559,109561,2,4,11.2694,22.5389,0,-1,-1
20150601,1450,Mon,109565,109577,109553,109570,23,-21,23,7,109566,109565,-1,0,13.6382,27.2764,0,-1,-1
20150601,1455,Mon,109570,109572,109531,109539,5,-5,-22,-31,109548,109552,4,2,14.3062,28.6124,0,-1,-1
20150601,1500,Mon,109539,109577,109449,109468,-31,5,-82,-71,109494,109510,16,11,45.4789,90.9579,0,-1,-1
20150601,1505,Mon,109468,109473,109398,109464,-71,-104,-51,-4,109474,109487,13,12,34.6121,69.2243,0,-1,-1
20150601,1510,Mon,109463,109528,109462,109500,-5,55,64,36,109491,109493,2,5,22.4722,44.9444,0,-1,-1
20150601,1515,Mon,109501,109524,109498,109523,38,-4,36,23,109512,109508,-4,-1,27.2336,54.4671,0,-1,-1
20150601,1520,Mon,109521,109545,109510,109535,20,21,12,12,109527,109521,-6,-5,14.6173,29.2347,0,-1,-1
20150601,1525,Mon,109532,109534,109418,109431,11,-11,-92,-104,109463,109476,13,7,50.7116,101.4232,0,-1,-1
20150601,1530,Mon,109431,109569,109419,109549,-101,35,1,118,109520,109512,-8,-3,53.1005,106.2011,0,-1,-1
20150601,1535,Mon,109549,109606,109516,109542,118,37,97,-7,109534,109527,-7,-6,57.5181,115.0362,0,-1,-1
20150601,1540,Mon,109542,109542,109430,109467,-7,-64,-86,-75,109489,109497,8,3,43.3167,86.6333,0,-1,-1
20150601,1545,Mon,109467,109509,109450,109456,-75,-33,20,-11,109467,109476,9,7,40.1539,80.3077,0,-1,-1
20150601,1550,Mon,109456,109460,109391,109393,-11,-49,-59,-63,109417,109434,17,13,32.9343,65.8686,0,-1,-1
20150601,1555,Mon,109394,109427,109343,109382,-62,-33,-48,-11,109393,109408,15,14,32.6854,65.3707,0,-1,-1
20150601,1600,Mon,109374,109534,109374,109484,-20,107,31,102,109453,109446,-7,0,52.7541,105.5083,0,-1,-1
20150601,1605,Mon,109488,109495,109440,109451,114,-39,66,-33,109451,109448,-3,-2,43.4396,86.8792,0,-1,-1
20150601,1610,Mon,109451,109451,109353,109375,-37,-44,-87,-76,109400,109411,11,6,52.3609,104.7219,0,-1,-1
20150601,1615,Mon,109369,109380,109278,109305,-82,-71,-75,-70,109336,109358,22,16,62.5753,125.1506,0,-1,-1
20150601,1620,Mon,109304,109330,109114,109188,-65,-50,-164,-117,109237,109273,36,29,78.8522,157.7044,0,-1,-1
20150601,1625,Mon,109188,109234,109114,109160,-116,-96,0,-28,109185,109216,31,30,62.8252,125.6503,0,-1,-1
20150601,1630,Mon,109162,109165,109091,109131,-26,-69,-23,-29,109149,109173,24,26,26.8204,53.6408,0,-1,-1
20150601,1635,Mon,109132,109165,109067,109072,-30,0,-24,-59,109097,109122,25,25,36.6288,73.2575,0,-1,-1
