20150601,0700,Mon,109791,109826,109642,109684,0,0,0,0,73123,0,-73123,-48748,0.0,0.0,0,-1,-1
20150601,0800,Mon,109684,109690,109521,109569,-107,-136,-121,-115,97420,82206,-15214,-26392,0.0,0.0,0,-1,-1
20150601,0900,Mon,109569,109622,109344,109426,-115,-68,-177,-143,105424,95816,-9608,-15203,0.0,0.0,0,-1,-1
20150601,1000,Mon,109426,109466,109299,109413,-143,-156,-45,-13,108083,102614,-5469,-8714,6855.6976,13711.3953,0,-1,-1
20150601,1100,Mon,109418,109537,109398,109505,-8,71,99,92,109031,106059,-2972,-4886,3389.2438,6778.4876,0,-1,-1
20150601,1200,Mon,109505,109557,109476,109500,87,20,78,-5,109343,107779,-1564,-2672,1694.1933,3388.3866,0,-1,-1
20150601,1300,Mon,109500,109649,109490,109597,-5,92,14,97,109512,108688,-824,-1440,847.1745,1694.349,0,-1,-1
20150601,1400,Mon,109597,109679,109519,109539,97,30,29,-58,109530,109113,-417,-758,434.1663,868.3325,0,-1,-1
20150601,1500,Mon,109539,109606,109343,109382,-58,-73,-176,-157,109431,109247,-184,-376,274.4625,548.925,0,-1,-1
20150601,1600,Mon,109374,109534,109040,109061,-165,-72,-303,-321,109184,109154,-30,-146,263.8548,527.7095,0,-1,-1
20150601,1700,Mon,109067,109274,108950,108975,-307,-260,-90,-86,109044,109064,20,-36,190.6603,381.3205,0,-1,-1
20150601,1800,Mon,108978,109238,108911,109202,-89,-36,-39,227,109149,109133,-16,-23,107.8718,215.7437,0,-1,-1
20150601,1900,Mon,109202,109266,109033,109224,224,28,122,22,109199,109178,-21,-22,120.9697,241.9394,0,-1,-1
20150601,2000,Mon,109225,109457,109091,109317,23,191,58,93,109277,109247,-30,-28,49.8464,99.6929,0,-1,-1
20150601,2100,Mon,109317,109596,109244,109447,92,139,153,130,109390,109347,-43,-38,93.1468,186.2937,0,-1,-1
20150601,2200,Mon,109450,109786,109438,109687,133,190,194,240,109588,109517,-71,-60,156.8439,313.6877,0,-1,-1
20150601,2300,Mon,109609,109648,108952,108961,159,-138,-486,-726,109170,109239,69,26,327.2369,654.4738,0,-1,-1
20150602,0000,Tue,108961,109161,108870,109120,-648,-487,-82,159,109136,109179,43,37,320.972,641.9439,0,-1,-1
20150602,0100,Tue,109120,109250,109041,109182,159,89,171,62,109166,109180,14,21,131.1043,262.2086,0,-1,-1
20150602,0200,Tue,109184,109371,109163,109224,64,121,122,42,109204,109202,-2,5,50.3587,100.7174,0,-1,-1
20150602,0300,Tue,109224,109347,109135,109334,40,-24,-28,110,109290,109268,-22,-13,67.5475,135.095,0,-1,-1
20150602,0400,Tue,109333,109426,109207,109213,109,79,72,-121,109238,109240,2,-3,57.216,114.4319,0,-1,-1
20150602,0500,Tue,109208,109323,109202,109252,-125,-103,-5,39,109247,109246,-1,-2,54.3722,108.7443,0,-1,-1
20150602,0600,Tue,109248,109350,109154,109225,40,27,-48,-27,109232,109235,3,1,17.0587,34.1174,0,-1,-1
20150602,0700,Tue,109213,109303,109205,109280,-35,-47,51,55,109264,109257,-7,-5,22.9347,45.8694,0,-1,-1
20150602,0800,Tue,109280,109282,109160,109216,67,-21,-45,-64,109232,109236,4,1,28.6182,57.2364,0,-1,-1
20150602,0900,Tue,109219,109347,109208,109305,-61,65,48,89,109280,109270,-10,-7,37.5988,75.1975,0,-1,-1
20150602,1000,Tue,109305,109305,109214,109263,86,-42,6,-42,109268,109266,-2,-4,36.6515,73.303,0,-1,-1
20150602,1100,Tue,109263,109276,109160,109262,-42,-29,-54,-1,109264,109264,0,-2,23.7065,47.4131,0,-1,-1
20150602,1200,Tue,109263,109328,109253,109276,0,52,93,14,109272,109270,-2,-2,7.0475,14.0949,0,-1,-1
20150602,1300,Tue,109276,109382,109222,109356,13,54,-31,80,109328,109313,-15,-11,44.0416,88.0833,0,-1,-1
20150602,1400,Tue,109358,109438,109286,109327,82,56,64,-29,109327,109320,-7,-9,33.0706,66.1413,0,-1,-1
20150602,1500,Tue,109326,109626,109179,109551,-32,188,-107,224,109476,109435,-41,-31,102.2432,204.4863,0,-1,-1
20150602,1600,Tue,109550,109924,109477,109489,224,298,298,-62,109484,109462,-22,-25,94.6485,189.2969,0,-1,-1
20150602,1700,Tue,109488,109834,109457,109810,-62,-90,-20,321,109701,109636,-65,-52,140.3686,280.7371,0,-1,-1
20150602,1800,Tue,109815,109941,109605,109818,327,107,148,8,109779,109727,-52,-52,154.7191,309.4382,0,-1,-1
20150602,1900,Tue,109819,110383,109802,110187,4,442,197,369,110051,109957,-94,-80,176.8521,353.7042,0,-1,-1
20150602,2000,Tue,110188,110559,110187,110294,369,176,385,107,110213,110125,-88,-86,205.4702,410.9404,0,-1,-1
20150602,2100,Tue,110300,110678,110232,110649,112,119,45,355,110503,110387,-116,-106,197.7313,395.4626,0,-1,-1
20150602,2200,Tue,110652,111941,110647,111258,352,1263,415,609,111006,110822,-184,-158,407.7618,815.5236,0,-1,-1
20150602,2300,Tue,111258,111550,111162,111281,606,-391,515,23,111189,111051,-138,-145,292.8896,585.7793,0,-1,-1
20150603,0000,Wed,111282,111343,111130,111278,24,-207,-32,-3,111248,111164,-84,-105,108.8133,217.6266,0,-1,-1
20150603,0100,Wed,111277,111771,111254,111751,-5,428,124,473,111583,111457,-126,-119,223.1987,446.3974,0,-1,-1
20150603,0200,Wed,111746,111882,111654,111792,469,111,400,41,111722,111624,-98,-105,233.8582,467.7164,0,-1,-1
20150603,0300,Wed,111790,111837,111600,111722,44,-45,-54,-70,111722,111673,-49,-68,86.8831,173.7661,0,-1,-1
20150603,0400,Wed,111728,111732,111413,111449,-62,-105,-187,-273,111540,111561,21,-9,174.9533,349.9067,0,-1,-1
20150603,0500,Wed,111438,111533,111418,111492,-290,-199,5,43,111508,111526,18,9,123.1544,246.3087,0,-1,-1
20150603,0600,Wed,111493,111563,111482,111514,55,30,64,22,111512,111520,8,8,44.2003,88.4006,0,-1,-1
20150603,0700,Wed,111514,111532,111469,111509,21,-31,-13,-5,111510,111514,4,5,13.0256,26.0512,0,-1,-1
20150603,0800,Wed,111509,111580,111475,111475,-5,48,6,-34,111486,111494,8,7,18.1292,36.2583,0,-1,-1
20150603,0900,Wed,111476,111499,111338,111423,-33,-81,-137,-52,111444,111458,14,11,37.036,74.072,0,-1,-1
20150603,1000,Wed,111423,111754,111410,111737,-53,255,72,314,111639,111597,-42,-25,146.924,293.848,0,-1,-1
